Time1,Time2,,,,,,,,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS,SO2,NO2,PM10,PM2.5,O3,CO
2021/6/7,2021/6/7 2:00,2021/6/7 2:00,8,20,67,39,130,0.7,28.3018,302.004,0.0173452,67.5498,2.60141,122.614,0,0.797937,658.723,100.474,7.63852,1.13117,418.549,0,0,2.5294,23.0376,37.4583,32.0339,97.1407,0.230694
2021/6/7,2021/6/7 3:00,2021/6/7 3:00,7,18,61,41,123,0.7,27.998,302.048,0.0181278,71.9471,2.91274,117.806,0.0064159,0.76946,631.165,100.479,14.1275,1.40254,445.239,0,0,3.9088,24.1364,35.3568,29.7598,93.7157,0.231526
2021/6/7,2021/6/7 4:00,2021/6/7 4:00,8,12,42,36,112,0.6,27.3268,300.905,0.0181765,75.2546,4.45764,106,0.316659,0.80405,304.947,100.521,9.0267,2.85828,417.028,0,0,3.76036,42.7143,28.2563,23.6991,59.5978,0.223344
2021/6/7,2021/6/7 5:00,2021/6/7 5:00,7,14,35,29,96,0.6,27.0509,300.552,0.0183027,77.1238,3.24607,118.235,0.00368422,0.715088,400.538,100.559,5.63688,1.75176,415.525,0,0,2.98403,60.853,24.7619,20.2857,32.2894,0.234304
2021/6/7,2021/6/7 6:00,2021/6/7 6:00,7,26,36,17,72,0.6,26.5832,300.297,0.0181578,78.8217,2.99714,115.26,0.638838,0.705006,243.08,100.606,8.75189,3.01901,411.903,18.2541,21.9347,1.85282,56.4255,25.0156,21.1322,50.4994,0.247907
2021/6/7,2021/6/7 7:00,2021/6/7 7:00,8,25,21,19,73,0.6,27.1501,303.043,0.017782,74.521,3.99739,108.046,0.00210059,0.691163,609.849,100.63,60.0011,15.2669,423.374,184.065,221.177,2.20526,52.1779,21.4542,18.0937,62.153,0.241624
2021/6/7,2021/6/7 8:00,2021/6/7 8:00,8,24,30,24,86,0.6,27.8611,306.722,0.0174651,70.0472,3.42877,105.351,0.0448532,0.529229,757.887,100.669,124.841,26.8871,413.756,379.929,456.532,2.52844,58.6988,19.0827,16.1111,58.0575,0.235981
2021/6/7,2021/6/7 12:00,2021/6/7 12:00,8,15,33,14,169,0.5,30.5629,315.927,0.015974,54.1673,4.25651,114.364,0,0.211955,1260.1,100.612,334.739,58.077,422.207,818,982.93,5.2497,33.7007,25.499,19.9463,145.64,0.243745
2021/6/7,2021/6/7 13:00,2021/6/7 13:00,8,14,27,17,194,0.5,31.4122,317.809,0.015321,49.2799,4.27902,132.687,0,0.315109,1419.8,100.554,368.203,63.4647,425.829,868.781,1043.95,4.21079,24.5174,25.8293,20.2875,170.373,0.227689
2021/6/7,2021/6/7 14:00,2021/6/7 14:00,8,14,36,19,196,0.5,32.101,318.893,0.0149749,46.1457,4.34351,138.108,0,0.147147,1565.12,100.494,383.466,65.2679,427.799,872.728,1048.69,3.191,22.0684,25.7632,20.2077,160.246,0.210181
2021/6/7,2021/6/7 15:00,2021/6/7 15:00,8,15,38,22,212,0.5,32.6491,318.772,0.0146318,43.5758,4.79007,136.951,0,0.061355,1593.63,100.437,379.364,63.3793,429.907,814.763,979.041,2.69997,22.6475,21.4224,16.3864,139.681,0.200444
2021/6/7,2021/6/7 16:00,2021/6/7 16:00,8,17,48,22,228,0.5,32.9229,317.711,0.0144278,42.2366,4.93047,133.126,0,0,1614.9,100.395,340.405,56.5184,434.178,689.942,829.053,2.61582,28.4289,18.6976,13.681,102.192,0.211312
2021/6/7,2021/6/7 17:00,2021/6/7 17:00,8,18,54,27,200,0.5,32.7852,315.739,0.0152305,44.9674,5.39712,134.721,0,0.010079,1626.82,100.404,295.703,47.1484,433.058,550.178,661.108,2.41404,35.1621,19.5372,13.7399,73.4123,0.229311
2021/6/7,2021/6/7 18:00,2021/6/7 18:00,8,22,50,19,177,0.5,31.8913,311.713,0.0159452,49.7421,5.95114,147.296,0,0.0214614,1285.88,100.438,205.772,29.4899,437.593,286.079,343.761,2.3408,40.0194,19.9939,13.7305,59.4034,0.230149
2021/6/7,2021/6/7 19:00,2021/6/7 19:00,7,17,43,19,142,0.5,31.16,309.196,0.01594,52.0287,6.2954,146.217,0,0.161823,1074.87,100.475,152.806,22.2507,425.88,192.58,231.409,2.34919,41.911,18.0714,12.1527,48.3271,0.212872
2021/6/7,2021/6/7 20:00,2021/6/7 20:00,8,17,28,14,118,0.5,30.0646,305.967,0.0169657,59.2909,5.68723,143.412,0,0.238074,997.796,100.557,76.9713,5.1289,430.079,14.4832,17.4034,3.61388,42.5147,13.8038,9.00925,41.3652,0.199605
2021/6/7,2021/6/7 21:00,2021/6/7 21:00,7,20,19,14,84,0.5,29.1414,304.522,0.0181846,67.3349,4.70837,135.17,0,0.500443,848.634,100.632,53.5954,1.26837,428.06,0,0,5.40655,43.0302,10.4975,6.8176,34.7149,0.202493
2021/6/7,2021/6/7 22:00,2021/6/7 22:00,8,29,19,17,62,0.5,28.5706,303.597,0.0183444,70.3904,4.93745,125.026,0,0.440309,674.098,100.655,46.1238,1.14116,426.845,0,0,6.52375,52.8091,8.98697,6.11177,19.6085,0.21106
2021/6/7,2021/6/7 23:00,2021/6/7 23:00,7,22,22,19,74,0.5,28.0906,302.845,0.0184646,72.9908,4.97427,120.066,0,0.221972,587.794,100.649,39.311,0.988357,423.194,0,0,6.32376,55.7733,8.03867,5.65031,13.774,0.205404
2021/6/8,2021/6/8 0:00,2021/6/8 0:00,7,20,21,14,71,0.5,27.7881,301.948,0.0181285,72.9919,3.44928,119.635,0,0.219267,539.347,100.605,18.1545,0.701552,414.853,0,0,7.081,42.5963,11.928,6.9866,15.9966,0.205544
2021/6/8,2021/6/8 1:00,2021/6/8 1:00,7,22,33,7,59,0.5,27.5562,301.591,0.0183473,74.9279,2.96467,113.619,0,0.292328,510.372,100.58,14.0572,0.563033,414.109,0,0,7.48683,52.5054,11.9987,7.12819,3.05675,0.212138
2021/6/8,2021/6/8 2:00,2021/6/8 2:00,8,29,29,14,43,0.5,27.5818,301.952,0.0183325,74.7406,2.82689,111.563,0,0.24184,696.74,100.57,19.3577,0.912702,447.973,0,0,6.14621,56.9204,12.4325,7.95217,1.29592,0.204174
2021/6/8,2021/6/8 3:00,2021/6/8 3:00,8,27,34,17,52,0.5,27.3304,301.084,0.0182031,75.3738,2.34582,110.772,0,0.15356,549.618,100.555,7.72,0.438966,411.999,0,0,5.51883,58.9455,12.773,8.5207,0.0229606,0.205863
2021/6/8,2021/6/8 4:00,2021/6/8 4:00,8,34,34,19,42,0.5,27.1872,300.751,0.0182151,76.1163,2.57336,98.201,0,0.108575,536.153,100.575,5.49992,0.394212,409.814,0,0,3.33777,58.187,12.329,8.38255,0.0355774,0.182747
2021/6/8,2021/6/8 5:00,2021/6/8 5:00,8,35,28,12,43,0.5,27.1646,300.601,0.018178,76.096,2.61049,103.635,0,0.371517,518.597,100.61,3.73253,0.412338,413.496,0,0,3.33756,57.8755,15.3139,10.4808,0.0467464,0.198327
2021/6/8,2021/6/8 6:00,2021/6/8 6:00,7,47,28,14,28,0.6,27.1859,301.085,0.0182561,76.3413,2.20639,88.9791,0,1,569.477,100.635,9.44779,2.13967,438.652,13.6487,16.4006,4.04935,52.7311,16.976,11.6973,1.43412,0.275562
2021/6/8,2021/6/8 7:00,2021/6/8 7:00,8,36,30,19,49,0.5,27.3751,302.552,0.0183202,75.7383,2.91601,74.2536,0.113963,1,569.263,100.671,34.8795,9.01474,429.584,113.552,136.447,3.26183,44.8898,14.1104,10.012,7.92927,0.23436
2021/6/8,2021/6/8 8:00,2021/6/8 8:00,8,23,39,17,70,0.5,28.0836,306.916,0.0178362,70.569,2.88339,80.0955,0,0.0624009,813.37,100.691,113.596,24.5876,413.393,385.799,463.587,3.12371,35.2184,11.4193,8.57212,19.5841,0.218974
2021/6/8,2021/6/8 9:00,2021/6/8 9:00,8,25,35,12,91,0.5,28.0836,306.916,0.0178362,70.569,2.88339,80.0955,0,0.0624009,813.37,100.691,113.596,24.5876,413.393,385.799,463.587,3.56579,34.0981,11.1167,8.62492,28.355,0.206039
2021/6/8,2021/6/8 10:00,2021/6/8 10:00,8,22,43,19,136,0.5,28.9422,310.805,0.0175222,65.7281,2.81985,73.5638,0,0,904.748,100.692,186.73,35.5776,414.255,559.173,671.917,2.61586,38.9002,12.7704,10.367,33.7185,0.18659
2021/6/8,2021/6/8 11:00,2021/6/8 11:00,9,19,42,24,160,0.5,29.9755,314.202,0.0170794,60.0904,2.8285,86.5482,0,0,1081.69,100.674,249.612,46.2561,421.13,703.395,845.218,2.98933,30.0605,14.8591,12.0656,60.0109,0.183919
2021/6/8,2021/6/8 12:00,2021/6/8 12:00,8,16,45,19,178,0.5,31.1258,316.54,0.0166981,54.6932,3.04309,98.5847,0,0.34,1372.34,100.608,290.422,54.7424,429.855,802.861,964.739,2.73147,27.0891,13.918,11.6222,84.1749,0.179848
2021/6/8,2021/6/8 13:00,2021/6/8 13:00,8,16,46,22,199,0.5,32.3319,319.02,0.0144565,43.9456,3.25748,110.589,0,0,1448.7,100.542,334.58,62.6307,423.85,871.886,1047.68,3.09985,36.8738,14.9861,12.6546,83.1998,0.194341
2021/6/8,2021/6/8 14:00,2021/6/8 14:00,8,16,47,22,207,0.5,33.2922,319.9,0.0139281,39.8954,3.4831,107.458,0,0,1587.11,100.466,340.914,62.5798,429.691,834.767,1003.08,3.94194,35.2989,14.306,12.1274,92.5754,0.19372
2021/6/8,2021/6/8 15:00,2021/6/8 15:00,8,19,49,24,224,0.5,34.0033,319.735,0.0138495,37.9574,4.00848,106.793,0,0,1771.71,100.389,334.889,59.4126,437.998,751.86,903.454,3.81405,25.9403,10.616,8.89384,84.862,0.174264
2021/6/8,2021/6/8 16:00,2021/6/8 16:00,9,18,51,24,211,0.5,33.911,317.888,0.0157945,43.5148,5.49044,121.306,0,0,1782.25,100.352,332.573,52.5218,436.932,644.667,774.65,2.56654,23.3894,6.41618,5.09264,56.4122,0.159142
2021/6/8,2021/6/8 17:00,2021/6/8 17:00,9,19,52,24,226,0.5,32.7887,314.734,0.0174302,51.4309,6.19817,119.749,0,0,1167.73,100.367,284.403,39.7975,437.035,474.23,569.848,2.51775,30.9552,6.42872,4.67386,33.2696,0.180982
2021/6/8,2021/6/8 18:00,2021/6/8 18:00,8,23,61,24,170,0.5,32.2527,312.564,0.0178664,54.5037,6.05939,131.455,0,0,1212.44,100.418,224.476,30.8331,437.869,347.843,417.977,2.49634,36.6687,7.06123,4.87793,18.1621,0.193816
2021/6/8,2021/6/8 19:00,2021/6/8 19:00,8,19,43,19,113,0.5,31.3675,308.857,0.0177657,57.2484,6.07624,139.635,0,0,1179.54,100.467,131.186,15.3164,439.11,117.885,141.653,2.32258,35.4477,6.94185,4.78693,15.6432,0.177649
2021/6/8,2021/6/8 20:00,2021/6/8 20:00,8,20,26,12,69,0.5,30.2034,306.061,0.0185027,64.0868,5.90597,133.215,0.00281507,0.0560611,814.615,100.521,77.6907,3.82952,436.074,11.4434,13.7507,2.38612,36.432,6.71738,4.38536,15.0134,0.175409
2021/6/8,2021/6/8 21:00,2021/6/8 21:00,7,16,19,9,71,0.5,29.5306,304.892,0.0189227,68.4066,4.7084,123.079,0.0601054,0.427582,769.389,100.641,53.0139,2.37139,436.529,0,0,2.02832,34.6193,5.47614,3.38985,14.9678,0.173995
2021/6/8,2021/6/8 22:00,2021/6/8 22:00,7,16,23,9,65,0.5,28.6204,303.716,0.0196092,75.0262,4.51445,138.789,1.72238,0.559875,630.568,100.675,44.928,6.90569,433.136,0,0,4.50062,34.2856,4.59144,3.02171,13.8566,0.179977
2021/6/8,2021/6/8 23:00,2021/6/8 23:00,7,15,21,9,59,0.4,28.1076,302.977,0.019403,76.6451,4.63975,130.325,4.05843,0.806801,518.417,100.681,40.1972,5.53102,430.517,0,0,7.56435,46.4058,5.37632,3.85636,3.1725,0.210435
2021/6/9,2021/6/9 0:00,2021/6/9 0:00,7,15,23,9,51,0.5,28.3579,302.661,0.0191531,74.4266,3.3972,132.909,0.0373173,0.628046,463.904,100.599,20.7249,4.28562,437.193,0,0,2.02953,26.2651,5.68155,3.59438,17.4343,0.154664
2021/6/9,2021/6/9 1:00,2021/6/9 1:00,7,16,16,9,48,0.4,28.1234,302.546,0.0192928,76.0571,2.53787,127.6,0.620824,0.738002,444.448,100.582,18.8959,4.07968,447.512,0,0,1.47581,22.8625,5.05478,3.19662,22.826,0.14585
2021/6/9,2021/6/9 2:00,2021/6/9 2:00,7,37,20,7,19,0.5,27.7186,302.026,0.0193685,78.2796,2.2252,121.427,1.28741,0.768856,387.618,100.552,15.6178,2.69871,433.043,0,0,2.14365,26.0367,7.06015,4.3872,15.5396,0.15511
2021/6/9,2021/6/9 3:00,2021/6/9 3:00,8,47,21,9,8,0.5,27.5481,301.657,0.0194892,79.5869,2.49303,112.654,1.30425,0.534781,385.229,100.526,13.6069,2.46993,431.342,0,0,4.56955,33.2139,5.03061,3.17431,3.6305,0.184958
2021/6/9,2021/6/9 4:00,2021/6/9 4:00,7,46,25,9,6,0.5,27.523,301.368,0.0195726,80.0777,2.68121,114.909,0.289293,0.591031,373.095,100.556,10.039,2.05973,427.02,0,0,4.10179,32.02,5.63697,3.61685,2.69518,0.187223
2021/6/9,2021/6/9 5:00,2021/6/9 5:00,7,46,33,7,1,0.5,27.2847,301.088,0.0196552,81.6581,2.749,120.64,1.38858,0.571303,342.161,100.602,9.56876,1.94656,429.523,0,0,2.99258,32.3909,6.7058,4.23808,7.03612,0.16435
2021/6/9,2021/6/9 6:00,2021/6/9 6:00,7,41,20,9,9,0.5,26.9518,300.856,0.0197335,83.7196,3.19872,106.395,1.37739,0.715117,303.514,100.618,12.5336,2.7562,428.689,9.776,11.7471,1.53777,31.023,6.62764,4.46956,8.56805,0.155031
2021/6/9,2021/6/9 7:00,2021/6/9 7:00,8,30,19,9,27,0.5,27.2207,302.472,0.0194522,81.1776,3.09066,108.098,2.78279,0.863012,409.035,100.648,37.6323,9.08947,442.675,94.6629,113.749,1.43412,36.7063,6.99201,4.81974,12.7168,0.162528
2021/6/9,2021/6/9 8:00,2021/6/9 8:00,8,26,31,7,42,0.5,27.6866,305.43,0.0193584,78.4842,3.32616,100.633,0.5456,0.779475,492.772,100.663,95.2392,22.4824,427.158,314.611,378.045,2.01124,37.5882,7.75111,5.43825,12.7053,0.176588
2021/6/9,2021/6/9 9:00,2021/6/9 9:00,9,23,35,7,55,0.4,27.6866,305.43,0.0193584,78.4842,3.32616,100.633,0.5456,0.779475,492.772,100.663,95.2392,22.4824,427.158,314.611,378.045,2.6039,36.6973,8.41416,6.14499,14.7582,0.182812
2021/6/9,2021/6/9 10:00,2021/6/9 10:00,8,19,34,7,78,0.4,28.8173,309.657,0.0187418,70.8187,3.01379,96.8514,0.260832,0.643379,727.627,100.65,165.309,35.2211,430.485,488.45,586.934,2.91372,38.9993,6.80866,5.09769,22.1603,0.195191
2021/6/9,2021/6/9 11:00,2021/6/9 11:00,8,18,30,9,78,0.4,29.9792,313.659,0.018166,63.8408,2.67022,113.21,0.852173,0.34885,1020.11,100.587,229.672,49.6764,433.812,659.172,792.079,1.92708,23.5041,4.20678,3.11407,44.31,0.170338
2021/6/9,2021/6/9 12:00,2021/6/9 12:00,8,9,26,7,83,0.4,29.5039,314.361,0.018476,66.85,4.1479,153.923,3.56593,0.770599,835.709,100.565,313.895,56.0072,434.088,731.35,878.81,1.94198,21.3942,4.27139,3.07047,53.998,0.179213
2021/6/9,2021/6/9 13:00,2021/6/9 13:00,7,7,16,5,93,0.4,30.3549,313.821,0.0180181,61.7968,2.80212,136.9,1.1833,0.765719,1006.21,100.472,228.126,42.9881,456.796,503.633,605.178,1.84216,29.5286,5.12029,3.62681,48.428,0.20857
2021/6/9,2021/6/9 14:00,2021/6/9 14:00,7,9,30,2,100,0.4,31.3157,317.064,0.017325,55.9506,2.96529,145.904,0.413502,0.340245,1155.39,100.372,295.726,55.6669,442.859,713.077,856.852,2.69171,35.5396,4.31213,3.08418,40.0944,0.213285
2021/6/9,2021/6/9 15:00,2021/6/9 15:00,8,9,17,0,103,0.4,31.4551,315.704,0.0173155,55.4047,3.87234,153.903,0.678024,0.726715,1097.57,100.306,284.951,52.5455,455.104,575.253,691.24,1.7771,32.3806,4.39097,3.12326,38.086,0.206497
2021/6/9,2021/6/9 16:00,2021/6/9 16:00,8,13,24,2,96,0.4,30.6212,309.937,0.0178077,59.9663,4.45599,167.676,2.25296,0.90749,746.99,100.289,156.808,24.5756,458.731,188.531,226.543,1.28039,30.4804,4.7618,3.33266,28.6152,0.190837
2021/6/9,2021/6/9 17:00,2021/6/9 17:00,8,22,31,5,70,0.4,30.0163,311.644,0.0179282,62.6596,4.0184,158.519,1.97947,0.860693,779.769,100.279,212.795,37.5921,451.151,396.768,476.767,1.52755,30.3154,6.70142,4.75063,23.2164,0.183596
2021/6/9,2021/6/9 18:00,2021/6/9 18:00,8,18,24,2,64,0.4,30.2896,308.413,0.0181651,62.4759,3.15566,169.159,4.94494,0.92607,881.647,100.355,101.565,18.665,457.829,112.096,134.698,2.26446,36.5161,7.57933,4.94194,10.0648,0.21076
2021/6/9,2021/6/9 19:00,2021/6/9 19:00,7,15,16,0,58,0.4,29.6623,307.364,0.0181952,65.0834,3.09897,178.092,5.08697,0.760461,603.447,100.404,90.6352,16.0284,436.51,125.87,151.249,2.26836,37.9041,8.3356,5.2638,0.795511,0.242843
2021/6/9,2021/6/9 20:00,2021/6/9 20:00,7,18,15,5,51,0.4,29.5022,305.329,0.0185092,66.901,3.34371,154.451,1.45308,0.650869,697.555,100.456,51.8261,9.53315,450.738,15.5471,18.6818,2.38268,33.6443,11.1084,6.89601,0.0364144,0.261557
2021/6/9,2021/6/9 21:00,2021/6/9 21:00,7,28,7,5,37,0.4,29.3507,304.25,0.018638,68.0765,3.26437,156.527,0.807697,0.762467,746.764,100.563,31.8482,5.95913,436.452,0,0,2.59497,32.0326,13.9419,8.80754,0.01371,0.26864
2021/6/9,2021/6/9 22:00,2021/6/9 22:00,7,34,17,5,26,0.5,28.1514,303.436,0.0187637,73.8369,0.998177,184.472,1.68253,0.789443,107.335,100.575,24.7597,3.74035,447.785,0,0,2.34265,29.3035,14.1903,9.242,0.244829,0.220747
2021/6/9,2021/6/9 23:00,2021/6/9 23:00,8,31,11,5,21,0.4,28.8777,303.206,0.0188123,70.738,3.91271,147.875,1.34526,0.719666,671.947,100.539,23.5421,5.58696,435.647,0,0,2.19179,27.8063,11.9155,7.7466,0.195148,0.210137
2021/6/10,2021/6/10 0:00,2021/6/10 0:00,8,38,13,5,11,0.4,28.4221,302.281,0.0191708,74.1285,4.00372,135.486,0,0.360684,634.313,100.507,13.9536,2.46277,426.975,0,0,1.69968,21.0813,7.07754,4.70027,4.46081,0.147732
2021/6/10,2021/6/10 1:00,2021/6/10 1:00,8,44,16,5,3,0.5,28.2818,302.013,0.0192444,75.0288,3.90194,139.946,0,0.378317,581.739,100.462,11.0816,2.12483,427.797,0,0,0.792886,17.4614,6.99751,4.46807,6.60205,0.130052
2021/6/10,2021/6/10 2:00,2021/6/10 2:00,8,38,16,5,5,0.4,28.1516,301.802,0.0194111,76.2782,3.84518,130.735,0,0.917738,549.974,100.442,9.36209,1.74982,427.04,0,0,1.19446,17.0136,6.61629,3.91851,5.10874,0.123963
2021/6/10,2021/6/10 3:00,2021/6/10 3:00,8,34,16,2,7,0.4,27.9052,301.489,0.0192788,76.9084,3.02985,122.823,0.836185,0.559668,392.566,100.416,6.64294,2.58361,426.36,0,0,4.79795,20.5469,7.29398,4.16892,0.623939,0.156838
2021/6/10,2021/6/10 4:00,2021/6/10 4:00,7,32,15,5,7,0.4,27.6455,301.115,0.0193668,78.5257,3.81994,117.535,0,0.671381,338.78,100.424,5.85203,2.58779,424.312,0,0,8.37268,22.4725,8.41712,4.87706,0.0174702,0.1863
2021/6/10,2021/6/10 5:00,2021/6/10 5:00,7,36,23,5,2,0.4,27.4303,300.846,0.0195563,80.3873,3.37409,110.002,0,0.373173,244.897,100.451,4.34167,1.80246,423.334,0,0,6.41893,24.233,10.5036,6.2366,0.000235057,0.183006
2021/6/10,2021/6/10 6:00,2021/6/10 6:00,8,34,22,5,5,0.5,27.255,300.867,0.0195976,81.4603,2.68885,103.342,0.3481,0.591244,147.649,100.471,6.44473,2.58999,423.724,16.3774,19.6796,3.45943,23.5731,10.9033,6.99636,1.07691,0.168698
2021/6/10,2021/6/10 7:00,2021/6/10 7:00,8,30,33,9,12,0.5,27.9368,303.633,0.0194071,77.3205,3.56409,98.2316,0.946363,0.375494,466.596,100.482,50.9369,13.973,424.624,179.056,215.158,0.962186,23.87,9.20549,6.24803,4.13523,0.149944
2021/6/10,2021/6/10 8:00,2021/6/10 8:00,8,24,30,9,24,0.4,28.6249,307.141,0.0192854,73.6165,2.88832,86.6307,1.47566,0.328914,570.62,100.478,105.561,25.1975,428.168,341.63,410.512,0.847271,25.2818,9.14908,6.42684,6.73113,0.154367
2021/6/10,2021/6/10 9:00,2021/6/10 9:00,9,19,21,9,41,0.4,28.6249,307.141,0.0192854,73.6165,2.88832,86.6307,1.47566,0.328914,570.62,100.478,105.561,25.1975,428.168,341.63,410.512,1.93867,26.6157,7.42627,5.33072,8.54251,0.161238
2021/6/10,2021/6/10 10:00,2021/6/10 10:00,8,15,42,7,60,0.3,29.2531,310.22,0.0191435,70.2813,3.37776,105.01,0.728553,0.341741,671.794,100.474,177.024,37.3169,431.08,504.816,606.601,2.65541,30.5264,8.88185,6.53281,10.0247,0.170737
2021/6/10,2021/6/10 11:00,2021/6/10 11:00,8,10,18,7,86,0.4,30.3558,313.338,0.018843,64.5885,3.80752,111.279,1.27186,0.448171,995.84,100.422,245.754,50.812,436.032,656.705,789.114,2.0338,29.0654,4.73918,2.97578,12.8009,0.143845
2021/6/10,2021/6/10 12:00,2021/6/10 12:00,8,9,28,7,111,0.4,31.1857,316.179,0.0185139,60.2669,3.49023,114.125,1.49225,0.380495,1185.97,100.368,293.636,60.1111,440.26,760.111,913.369,3.332,18.2335,1.9832,1.4289,26.8862,0.144811
2021/6/10,2021/6/10 13:00,2021/6/10 13:00,8,11,27,9,123,0.4,27.9496,307.834,0.0191409,76.1021,5.7863,195.584,7.16222,0.658331,316.349,100.358,204.563,24.2216,453.378,249.331,299.603,1.18827,13.3203,2.06894,1.4949,30.0509,0.127379
2021/6/10,2021/6/10 14:00,2021/6/10 14:00,7,11,27,12,98,0.4,29.1076,315.237,0.0168251,62.216,2.04453,171.213,14.1071,0.804802,537.853,100.3,269.138,63.0663,453.141,798.946,960.034,1.46421,15.5,3.4198,2.25891,30.4492,0.130488
2021/6/10,2021/6/10 15:00,2021/6/10 15:00,8,10,23,12,104,0.4,29.22,313.652,0.0175604,64.4453,3.40038,126.618,3.55976,0.688398,541.523,100.241,272.072,56.7686,448.716,701.732,843.22,1.84948,18.597,4.84567,3.01192,28.8093,0.131688
2021/6/10,2021/6/10 16:00,2021/6/10 16:00,8,13,33,9,92,0.3,31.9992,313.696,0.0175059,54.1096,4.68654,131.764,0.0586557,0.814728,1263.41,100.189,232.868,43.8675,455.027,469.294,563.916,1.50694,19.5426,3.52128,2.22401,21.7928,0.130227
2021/6/10,2021/6/10 17:00,2021/6/10 17:00,8,20,28,7,69,0.4,31.9303,313.492,0.0179701,55.7719,5.32138,135.926,1.03592,0.619236,1266.95,100.176,246.693,50.2123,445.022,505.015,606.839,1.81542,24.2978,5.11619,3.11887,12.8488,0.155912
2021/6/10,2021/6/10 18:00,2021/6/10 18:00,8,19,23,5,49,0.3,31.3599,311.357,0.017986,57.8599,3.55471,147.078,4.24092,0.95672,1078.01,100.26,156.096,31.5508,462.722,278.216,334.312,2.16031,28.6642,6.51795,4.01745,5.00907,0.157204
2021/6/10,2021/6/10 19:00,2021/6/10 19:00,7,24,16,2,28,0.4,31.8347,308.78,0.0173972,54.36,4.4965,134.268,0.951019,0.43699,1174.6,100.262,92.0325,20.5444,446.572,120.568,144.877,1.02266,29.3295,5.69201,3.77837,1.48342,0.14847
2021/6/10,2021/6/10 20:00,2021/6/10 20:00,7,34,16,2,21,0.4,30.4399,306.251,0.0182606,62.2324,3.27447,118.654,2.36775,0.714274,694.032,100.366,50.682,10.8215,463.48,7.16267,8.60685,1.85203,33.6349,6.49517,4.70881,0.0379232,0.168431
2021/6/10,2021/6/10 21:00,2021/6/10 21:00,7,46,28,5,11,0.5,28.4588,303.746,0.019041,73.4063,4.88223,73.0068,2.83745,0.511853,309.02,100.437,52.4273,6.3791,435.823,0,0,0.637018,33.8901,10.182,7.50341,8.94E-06,0.174752
2021/6/10,2021/6/10 22:00,2021/6/10 22:00,7,44,18,9,12,0.5,29.5591,303.952,0.0186487,67.1655,3.65289,95.6387,4.48E-05,0.502148,499.638,100.452,23.626,5.82503,435.77,0,0,2.73771,36.6084,15.2289,11.5177,6.01E-06,0.21068
2021/6/10,2021/6/10 23:00,2021/6/10 23:00,8,54,23,9,2,0.5,29.1695,303.84,0.0184819,68.1649,2.65804,98.8899,2.48217,0.823066,563.807,100.418,23.7526,7.05057,458.732,0,0,5.70482,41.8493,14.0293,10.315,3.63E-05,0.209227
2021/6/11,2021/6/11 0:00,2021/6/11 0:00,9,54,32,12,0,0.5,29.1887,303.223,0.0183903,67.6821,4.85666,104.509,0,0.406192,581.927,100.326,20.4553,1.27346,431.004,0,0,3.08991,37.6859,12.2149,6.96982,0.0978127,0.149904
2021/6/11,2021/6/11 1:00,2021/6/11 1:00,8,43,35,14,0,0.5,28.9239,302.857,0.0186537,69.77,4.75589,100.736,0,0.480655,584.601,100.303,17.723,1.17102,432.323,0,0,1.98466,34.1854,10.4336,6.03243,0.0723819,0.136605
2021/6/11,2021/6/11 2:00,2021/6/11 2:00,9,32,27,12,0,0.4,28.6041,302.502,0.0191198,72.9362,3.92588,82.2665,1.06431,0.804313,582.219,100.29,14.5224,6.08418,437.39,0,0,1.25828,32.3319,7.84245,4.88807,0.112553,0.149586
2021/6/11,2021/6/11 3:00,2021/6/11 3:00,8,26,20,7,4,0.4,28.4069,302.21,0.0195515,75.4728,3.64868,83.0553,0.0865309,0.751916,610.462,100.253,11.8517,3.93208,436.811,0,0,1.31015,33.5047,6.18555,4.1913,0.19127,0.129659
2021/6/11,2021/6/11 4:00,2021/6/11 4:00,8,31,26,2,0,0.4,27.9805,301.684,0.0193599,76.7519,4.94338,87.761,0,0.627077,403.433,100.267,12.8026,4.2037,433.165,0,0,2.20253,34.5231,7.49485,4.93607,0.0861732,0.148096
2021/6/11,2021/6/11 5:00,2021/6/11 5:00,9,30,31,5,1,0.5,27.7816,301.421,0.019371,77.7934,4.29401,76.6454,0,0.726228,358.393,100.317,10.0238,3.235,431.21,0,0,3.47658,32.8964,8.79719,5.44271,0.0869695,0.241162
2021/6/11,2021/6/11 6:00,2021/6/11 6:00,9,27,22,7,5,0.5,27.5642,301.232,0.0190772,77.6974,5.04271,76.4942,0,0.501376,303.488,100.366,12.1691,4.49241,428.467,14.0058,16.8298,3.8461,31.1309,11.2331,7.18914,1.52378,0.275505
2021/6/11,2021/6/11 7:00,2021/6/11 7:00,10,22,24,7,23,0.5,27.9603,303.219,0.018922,75.2028,4.61404,68.3899,0,0.357065,500.625,100.386,49.581,12.7901,428.412,145.32,174.62,4.07834,29.4255,12.0581,8.14131,4.44895,0.25525
2021/6/11,2021/6/11 8:00,2021/6/11 8:00,10,18,24,5,32,0.4,28.8471,306.651,0.018651,70.1679,4.94697,72.2457,0,0.291655,601.533,100.406,122.781,25.6866,428.63,341.505,410.361,3.98342,27.9559,12.0395,8.27587,8.80708,0.209991
