,Time1,Time2,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS,SO2,NO2,PM10,PM2.5,O3,CO
42926,2021/3/27,2021/3/27 14:00,28.5799,314.784,0.0122589,47.16,3.62748,194.821,0,0.0788782,1549.58,100.96,340.693,52.3485,398.234,841.453,1011.11,4.41441,10.0949,29.5771,23.4295,147.112,0.294227
42927,2021/3/27,2021/3/27 15:00,29.6962,314.766,0.0120834,43.3341,3.46147,190.138,0,0.34,1688.41,100.856,299.587,47.8955,442.426,692.547,832.183,3.87624,7.59033,28.3684,22.8157,157.796,0.286249
42928,2021/3/27,2021/3/27 16:00,30.6566,312.871,0.0120757,40.7723,3.64788,191.799,0,0.34,1784.15,100.752,221.981,36.3615,448.022,459.638,552.314,3.61781,7.51259,26.2774,21.165,154.597,0.271499
42929,2021/3/27,2021/3/27 17:00,31.2493,312.73,0.0123938,40.3222,4.12939,186.593,0,0.34,1839.44,100.689,213.773,36.8176,445.048,459.455,552.093,3.45164,9.16823,25.6847,20.541,137.696,0.246032
42930,2021/3/27,2021/3/27 18:00,31.615,310.622,0.0122993,39.1206,4.54815,187.855,0,0.247518,1798.88,100.674,151.25,27.4374,418.751,307.219,369.163,4.40011,13.3228,26.4191,20.8159,113.7,0.236247
42931,2021/3/27,2021/3/27 19:00,31.5126,307.668,0.0122765,39.307,4.90505,193.021,0,0.288881,1772.68,100.706,76.1843,15.6484,415.628,120.027,144.228,4.08225,18.3868,26.0427,20.2272,84.9929,0.236458
42932,2021/3/27,2021/3/27 20:00,30.7122,304.91,0.0124186,41.7947,5.35416,189.039,0,0.583706,901.768,100.771,26.463,1.29892,414.52,0,0,2.46759,20.7507,23.4929,17.7771,65.2489,0.24219
42933,2021/3/27,2021/3/27 21:00,30.0969,304.233,0.0129644,45.3544,4.83377,226.837,0,0.783557,751.588,100.849,22.8995,1.33418,443.081,0,0,4.25545,26.5522,21.7024,16.1214,38.3279,0.252568
42934,2021/3/27,2021/3/27 22:00,29.0918,302.976,0.013838,51.5478,3.4704,214.553,0,1,1001.52,100.913,12.9739,0.907183,414.166,0,0,7.51401,33.4471,21.1626,16.1587,22.2454,0.27727
42935,2021/3/27,2021/3/27 23:00,27.1816,301.133,0.0131706,55.2641,5.29054,191.573,0,0.659823,454.243,100.942,20.0293,0.975551,402.797,0,0,8.04854,35.1295,22.5253,17.3989,15.6903,0.277226
42984,2021/3/28,2021/3/28 0:00,25.6995,299.92,0.0140533,64.6965,2.68201,182.796,0.0173718,0.861334,420.953,100.93,16.2816,1.3577,434.603,0,0,6.79524,37.3393,24.2354,18.3678,11.9294,0.356034
42985,2021/3/28,2021/3/28 1:00,25.2045,299.488,0.0140268,66.5995,2.40225,173.398,0,0.876889,423.106,100.904,16.1263,0.950993,434.1,0,0,6.22175,36.5951,25.8617,19.6414,11.0415,0.321498
42986,2021/3/28,2021/3/28 2:00,24.7379,298.926,0.0140342,68.6088,2.93403,192.632,5.66E-05,0.898838,297.467,100.883,16.7657,0.717621,430.427,0,0,6.90107,39.0384,25.9778,19.445,8.22329,0.305593
42987,2021/3/28,2021/3/28 3:00,24.325,298.51,0.0140854,70.6715,2.85172,191.483,0,0.865581,247.957,100.872,16.3867,0.664528,428.844,0,0,8.36934,45.4166,29.4483,21.5735,1.33733,0.299905
42988,2021/3/28,2021/3/28 4:00,23.4768,297.05,0.0141885,75.1335,1.82658,208.652,0,0.62072,154.588,100.89,5.03553,0.217396,384.323,0,0,7.17183,44.445,30.9859,21.5916,1.33582,0.2771
42989,2021/3/28,2021/3/28 5:00,22.9445,296.376,0.0142048,77.8408,0.680871,337.776,0,0.343677,200.216,100.929,3.35816,-0.081915,381.737,0,0,6.31647,42.7249,37.0061,24.0219,2.76463,0.28325
42990,2021/3/28,2021/3/28 6:00,22.7118,296.044,0.0141639,78.8159,1.28929,315.896,0,0.297288,211.092,100.979,2.17869,-0.043332,380.322,0,0,6.09974,42.2933,51.9285,32.0005,1.95527,0.288208
42991,2021/3/28,2021/3/28 7:00,22.6791,296.567,0.0142085,79.2696,0.446729,140.452,0,0.329096,254.106,101.029,8.80311,2.22206,379.355,62.6414,75.2716,6.80341,33.0168,48.6275,30.5391,12.2183,0.30162
42992,2021/3/28,2021/3/28 8:00,23.1987,301.065,0.0142649,77.0276,1.24333,163.971,0,0.30753,348.131,101.071,66.4446,12.1882,379.901,266.541,320.283,7.83523,26.6474,40.5503,26.7597,22.4499,0.323331
42993,2021/3/28,2021/3/28 9:00,23.1987,301.065,0.0142649,77.0276,1.24333,163.971,0,0.30753,348.131,101.071,66.4446,12.1882,379.901,266.541,320.283,6.88379,24.29,37.4763,25.8854,41.0953,0.304304
42994,2021/3/28,2021/3/28 10:00,24.6175,306.083,0.0143182,70.693,0.878707,150.917,0,0.253636,490.373,101.106,131.261,23.1163,385.041,467.426,561.671,5.16506,18.0988,35.2407,25.8114,73.8444,0.272371
42995,2021/3/28,2021/3/28 11:00,26.4379,310.749,0.0143455,63.147,0.871455,147.27,0,0.137725,788.137,101.077,195.993,34.1438,393.331,638.213,766.894,2.81054,8.04986,32.5434,25.6153,113.78,0.226951
42996,2021/3/28,2021/3/28 12:00,28.1248,314.56,0.0143432,56.771,0.869822,218.645,0,0.144326,1196.13,100.977,250.282,43.3203,401.605,763.84,917.851,2.92386,4.99076,31.1859,25.2573,142.466,0.243123
42997,2021/3/28,2021/3/28 13:00,29.5588,316.362,0.0139774,50.5548,2.47808,202.251,0,0.151,1440.5,100.858,310.995,50.9741,406.229,834.983,1003.34,3.11971,5.54545,30.9388,25.2446,141.925,0.29119
42998,2021/3/28,2021/3/28 14:00,30.7126,314.073,0.0135036,45.426,3.43509,190.33,0,0.34,1533.32,100.73,247.302,36.7564,452.831,481.33,578.379,3.59898,5.47648,28.9758,24.2021,155.53,0.334085
42999,2021/3/28,2021/3/28 15:00,31.8824,313.457,0.0131657,41.1695,3.99281,188.564,0,0.34,1685.67,100.614,211.913,33.6,456.988,391.637,470.601,2.92868,5.10315,25.256,21.016,151.356,0.29386
43000,2021/3/28,2021/3/28 16:00,32.8497,316.493,0.0131405,38.6807,4.3952,188.463,0,0,1965.68,100.493,285.81,49.3592,419.665,681.023,818.335,2.07893,5.73551,23.2162,19.094,134.993,0.246562
43001,2021/3/28,2021/3/28 17:00,33.3122,315.016,0.0131957,37.7426,4.99434,210.696,0,0.00857771,1951.61,100.445,242.74,41.4116,422.426,521.373,626.496,1.74667,8.14918,24.707,20.2163,118.499,0.223801
43002,2021/3/28,2021/3/28 18:00,33.1059,312.493,0.0132893,38.5051,4.78897,224.992,0,0,1891.82,100.477,166.433,29.5926,423.781,326.937,392.857,1.15065,8.95692,25.3853,20.6034,112.942,0.180832
43003,2021/3/28,2021/3/28 19:00,32.16,308.964,0.0139932,42.9773,4.43443,252.791,0,0.597596,851.851,100.521,87.2383,15.0284,422.792,120.28,144.531,0.886831,11.5171,28.6641,22.3176,102.313,0.173568
43004,2021/3/28,2021/3/28 20:00,31.2311,306.053,0.0144341,46.9658,3.90111,240.401,0,0.373933,639.994,100.593,33.9852,1.09282,420.266,0,0,2.63754,52.4287,34.2037,26.1013,39.1777,0.245422
43005,2021/3/28,2021/3/28 21:00,30.1261,304.578,0.014754,51.4192,0.940564,175.95,0,0.843629,540.253,100.656,15.0625,0.699808,419.159,0,0,5.79585,59.9606,26.7321,21.4556,8.01847,0.281003
43006,2021/3/28,2021/3/28 22:00,29.345,304.052,0.0145228,53.1353,3.50173,122.426,0.0603318,0.878364,306.656,100.692,29.2074,2.73556,450.105,0,0,5.37354,28.0897,22.3083,18.4777,22.6923,0.299287
43007,2021/3/28,2021/3/28 23:00,28.9807,303.426,0.0134346,50.268,5.17935,184.686,0,0.869748,379.677,100.678,32.2029,1.72459,449.338,0,0,6.24909,26.1906,21.8906,18.5996,18.4272,0.260451
43056,2021/3/29,2021/3/29 0:00,25.5311,299.816,0.0169287,78.5177,3.09968,58.1074,3.13E-05,0.950202,78.1105,100.626,19.1134,3.50662,440.184,0,0,3.72475,57.9721,34.3721,25.113,11.7078,0.496666
43057,2021/3/29,2021/3/29 1:00,26.4734,300.226,0.0158249,69.174,2.76797,137.737,1.53E-07,0.934751,317.7,100.614,8.86941,4.28654,443.1,0,0,4.95728,40.7297,21.8934,17.5824,8.17169,0.403316
43058,2021/3/29,2021/3/29 2:00,25.6547,299.494,0.0149475,68.7419,4.28598,172.359,0,0.947857,174.056,100.556,14.4054,5.29429,438.673,0,0,5.27464,34.9603,21.3998,17.3244,4.53173,0.324031
43059,2021/3/29,2021/3/29 3:00,25.2142,299.046,0.0145995,69.018,4.15249,184.369,0,0.898982,74.2721,100.54,13.8937,4.5632,435.83,0,0,7.59751,39.8571,27.5802,22.0492,0.280477,0.317117
43060,2021/3/29,2021/3/29 4:00,24.4195,297.771,0.0146021,72.6296,3.11591,175.794,0,0.799891,29.0267,100.606,3.0768,1.60339,388.005,0,0,3.27932,27.7833,20.6544,15.4922,7.02276,0.173452
43061,2021/3/29,2021/3/29 5:00,24.2249,297.324,0.0144787,72.9008,3.17086,176.909,0,0.584949,374.898,100.597,-0.736112,1.32021,387.933,0,0,2.58976,26.3897,24.7796,17.4299,7.45744,0.154619
43062,2021/3/29,2021/3/29 6:00,23.3604,296.673,0.0144837,77.0685,1.12954,185.251,0,0.542873,301.977,100.639,1.93168,0.0760642,387.466,0,0,3.89675,35.2462,41.8472,26.3592,0.781251,0.200901
43063,2021/3/29,2021/3/29 7:00,23.171,297.115,0.0145233,78.2761,0.945905,197.863,0,0.521739,90.4608,100.715,9.41825,3.11305,387.496,60.8135,73.0752,5.21891,25.8122,37.7821,24.1813,9.92985,0.216839
43064,2021/3/29,2021/3/29 8:00,24.5074,301.607,0.0149489,74.0442,2.59127,168.009,0,0,482.634,100.74,70.5893,15.8311,388.314,271.222,325.907,3.55065,14.7959,23.7408,16.0023,22.2254,0.16975
43065,2021/3/29,2021/3/29 9:00,24.5074,301.607,0.0149489,74.0442,2.59127,168.009,0,0,482.634,100.74,70.5893,15.8311,388.314,271.222,325.907,4.06769,12.7538,23.7287,17.1294,33.0172,0.176559
43066,2021/3/29,2021/3/29 10:00,25.7251,305.932,0.0151297,69.4128,2.87573,175.566,0,0,687.657,100.752,147.28,27.6264,392.476,472.464,567.725,3.91331,11.991,23.1623,17.8552,50.2912,0.194928
43067,2021/3/29,2021/3/29 11:00,27.6927,310.107,0.015009,60.8509,3.54512,180.576,0,0,916.423,100.7,223.124,40.8336,401.857,643.356,773.073,4.24366,12.4408,21.6037,17.1023,75.5349,0.243314
43068,2021/3/29,2021/3/29 12:00,29.6714,313.09,0.0143465,51.3881,4.96977,193.751,0,0,1112.33,100.591,298.026,53.301,410.424,763.674,917.65,3.8225,9.8363,22.4909,18.1877,112.437,0.254839
43069,2021/3/29,2021/3/29 13:00,31.049,315.315,0.0140859,46.2878,5.43218,195.777,0,0,1216.98,100.468,341.256,60.2577,418.1,826.606,993.272,2.83938,6.79755,21.4723,17.6402,129.849,0.235408
43070,2021/3/29,2021/3/29 14:00,32.339,316.738,0.0138247,41.9196,6.01394,199.284,0,0.0100202,1392.13,100.344,366.054,64.2157,420.534,845.119,1015.52,2.37256,5.81344,19.6433,16.3555,129.622,0.208423
43071,2021/3/29,2021/3/29 15:00,33.2802,317.083,0.0136159,38.935,6.48396,205.319,0,0.0206233,1544.25,100.235,360.308,63.2649,422.657,795.302,955.656,2.09574,6.02919,17.4735,14.5693,119.415,0.193812
43072,2021/3/29,2021/3/29 16:00,33.7711,316.458,0.0137189,38.0345,6.57046,197.789,0,0,1681.16,100.14,321.687,57.023,426.868,680.939,818.235,1.923,7.19304,15.6102,12.9727,104.2,0.190991
43073,2021/3/29,2021/3/29 17:00,34.4621,315.07,0.012487,33.1782,7.04131,203.239,0,0.0104413,1810.52,100.095,257.71,49.6669,426.771,522.663,628.045,2.06554,9.46234,15.2471,12.3416,83.7211,0.183482
43074,2021/3/29,2021/3/29 18:00,34.2213,312.6,0.0124165,33.4883,7.06071,199.793,0,0,1796.58,100.126,176.7,37.1275,426.725,329.929,396.452,2.62715,14.2005,15.6794,12.1068,56.0197,0.177898
43075,2021/3/29,2021/3/29 19:00,33.3062,309.214,0.0130021,37.0914,7.17212,197.166,0,0.0412217,1412.78,100.161,91.0307,21.1689,426.395,121.279,145.733,3.25771,20.0136,17.0563,13.0819,31.6863,0.189781
43076,2021/3/29,2021/3/29 20:00,31.7562,306.197,0.0132285,41.5209,6.71642,195.85,0,0.43818,663.027,100.232,39.2069,2.48705,423.406,0,0,4.6973,25.1521,18.1978,13.8569,16.3822,0.206051
43077,2021/3/29,2021/3/29 21:00,30.2159,304.433,0.0127564,44.0765,6.17073,200.856,0,0.338677,681.545,100.362,30.187,2.29174,417.975,0,0,5.32712,24.8506,18.7704,14.0164,10.1644,0.192185
43078,2021/3/29,2021/3/29 22:00,28.9959,303.397,0.0126399,47.1349,3.70222,191.443,0,0.266122,864.227,100.443,24.043,1.81043,420.788,0,0,4.51473,22.5727,15.1535,11.7239,10.4836,0.168099
43079,2021/3/29,2021/3/29 23:00,27.5793,301.978,0.0130204,53.0252,4.93792,196.208,0,0.287349,683.045,100.449,29.9456,1.80283,416.989,0,0,5.0565,25.53,15.0464,11.4741,7.04894,0.171041
43128,2021/3/30,2021/3/30 0:00,26.1239,300.013,0.0153421,68.3946,3.029,166.95,0,0.304184,480.646,100.394,11.7858,0.493541,399.111,0,0,4.40898,23.0893,15.0793,10.9222,4.85061,0.168691
43129,2021/3/30,2021/3/30 1:00,25.6444,299.583,0.0155432,71.3792,2.57425,158.545,0,0.110013,512.255,100.354,11.231,0.453885,406.556,0,0,3.2967,22.4653,14.4709,10.1744,4.30973,0.151067
43130,2021/3/30,2021/3/30 2:00,25.2324,299.247,0.0155159,73.1148,1.94881,150.558,0,0.668787,549.905,100.34,10.1859,0.431604,412.031,0,0,2.38921,21.853,13.926,9.62072,4.88938,0.137656
43131,2021/3/30,2021/3/30 3:00,25.3079,299.485,0.015748,73.8393,3.02827,159.821,0,0.832132,576.712,100.317,16.85,0.595459,435.347,0,0,1.75609,22.4237,12.6784,8.70449,3.42602,0.119057
43132,2021/3/30,2021/3/30 4:00,25.0917,299.203,0.0161008,76.54,3.49439,153.427,0,1,564.281,100.331,17.4495,0.534489,434.105,0,0,1.88674,25.3781,15.0138,10.0581,0.720235,0.121219
43133,2021/3/30,2021/3/30 5:00,24.6929,298.623,0.0160571,78.3302,2.05834,142.014,0,0.452631,566.911,100.397,9.44879,0.338551,415.725,0,0,1.86076,26.6821,20.6528,13.0896,0.0949957,0.131286
43134,2021/3/30,2021/3/30 6:00,24.4768,298.268,0.0157563,77.964,2.74467,150.022,0,0.384513,531.318,100.453,9.41995,0.350587,412.707,0,0,1.952,28.4067,27.5975,17.0781,0.395177,0.144774
43135,2021/3/30,2021/3/30 7:00,24.2368,298.61,0.0155416,78.139,2.0506,133.322,0,0.270348,554.676,100.529,15.9107,3.03529,405.155,48.0346,57.7196,3.02282,28.2785,30.2249,19.2281,3.95094,0.174597
43136,2021/3/30,2021/3/30 8:00,24.6749,301.095,0.0154238,75.4631,2.48097,148.81,0,0.836654,567.888,100.573,55.3173,9.80052,432.375,151.54,182.094,2.10895,23.2574,23.1762,15.6598,10.5969,0.160783
43137,2021/3/30,2021/3/30 9:00,24.6749,301.095,0.0154238,75.4631,2.48097,148.81,0,0.836654,567.888,100.573,55.3173,9.80052,432.375,151.54,182.094,1.62935,15.7527,18.9907,13.206,22.9512,0.143222
43138,2021/3/30,2021/3/30 10:00,25.6814,305.143,0.0152117,69.8736,3.64266,158.491,0,0.34,804.506,100.603,145.424,24.1086,424.781,408.663,491.061,2.08022,10.9573,18.0877,13.1943,47.2284,0.1398
43139,2021/3/30,2021/3/30 11:00,27.3431,309.019,0.0147581,61.0845,3.58365,167.214,0,0.187916,918.721,100.593,203.5,34.0117,410.528,568.145,682.698,3.6212,12.1955,22.1564,17.1696,73.0143,0.176942
43140,2021/3/30,2021/3/30 12:00,29.3548,313.363,0.0139332,50.8409,4.1357,171.162,0,0.277328,1054.98,100.491,287.509,48.12,406.476,766.551,921.108,4.49196,11.3937,25.3475,20.35,100.234,0.200769
43141,2021/3/30,2021/3/30 13:00,31.1689,315.913,0.0130611,42.5645,4.96512,177.427,0,0.399174,1241.69,100.376,339.523,56.1512,413.145,836.318,1004.94,3.97933,7.70679,23.657,19.1563,122.9,0.198585
43142,2021/3/30,2021/3/30 14:00,32.4778,317.414,0.0127812,38.3997,5.30759,183.627,0,0.521223,1479.04,100.275,358.116,58.9915,418.111,845.034,1015.42,3.22156,6.11375,20.3054,16.5788,130.656,0.195744
43143,2021/3/30,2021/3/30 15:00,33.6947,318.384,0.0124428,34.6679,5.00217,184.28,0,0.541598,1700.1,100.168,337.713,57.388,423.066,791.749,951.386,2.38607,6.20217,18.1944,15.0005,122.49,0.18668
43144,2021/3/30,2021/3/30 16:00,34.895,317.923,0.0120661,31.2212,5.77775,189.057,0,0.752222,1931.99,100.075,307.641,53.3867,427.46,681.321,818.693,1.95857,7.32783,16.8318,13.8364,101.263,0.187055
43145,2021/3/30,2021/3/30 17:00,35.7746,316.515,0.0109518,26.8598,6.47959,199.722,0,0.436929,2142.29,100.052,247.513,46.3657,428.049,522.957,628.399,1.67365,9.9846,16.8454,13.8319,79.8574,0.185449
43146,2021/3/30,2021/3/30 18:00,35.396,313.649,0.0107167,26.9022,7.27388,198.546,0,0.472903,1914.96,100.084,175.224,35.5561,426.619,329.172,395.542,1.10011,15.4169,18.4086,14.3639,57.5253,0.188514
43147,2021/3/30,2021/3/30 19:00,33.8131,310.061,0.0112025,30.9903,5.92512,199.196,0.347851,0.867725,1368.58,100.175,88.9555,26.2604,446.846,122.655,147.386,2.01301,23.7442,23.457,17.2413,37.13,0.211548
43148,2021/3/30,2021/3/30 20:00,31.6284,306.417,0.0117022,37.037,4.87988,201.873,1.67701,0.785421,219.671,100.278,39.1266,16.9531,441.304,0,0,4.69864,33.4005,29.229,21.8924,20.6205,0.254164
43149,2021/3/30,2021/3/30 21:00,30.7351,304.724,0.01129,37.7708,5.03724,197.676,0.122168,0.678738,149.099,100.334,19.9069,12.3202,412.785,0,0,5.54638,29.8534,26.6155,20.5697,15.1644,0.219236
43150,2021/3/30,2021/3/30 22:00,29.4282,303.419,0.0119721,43.4403,4.57759,190.197,0,0.679595,250.148,100.388,18.5317,8.01664,407.686,0,0,5.83104,29.5934,24.3848,18.4014,9.82043,0.200961
43151,2021/3/30,2021/3/30 23:00,28.0308,302.142,0.0134953,53.4231,4.50794,197.501,0,0.657496,284.044,100.427,21.1475,4.96229,404.782,0,0,9.34828,34.9735,26.4155,19.3387,2.3621,0.229041
43200,2021/3/31,2021/3/31 0:00,26.6254,300.3,0.0153927,66.4718,3.17261,167.513,0,0.257763,515.128,100.358,8.45193,0.513186,401.847,0,0,3.42012,30.2388,20.7459,13.9203,1.4476,0.151502
43201,2021/3/31,2021/3/31 1:00,25.8538,299.515,0.0158989,72.0506,1.75182,176.161,0,0.380532,206.285,100.344,5.99832,0.299255,400.103,0,0,2.90523,28.9309,22.8998,14.4256,0.957413,0.140864
43202,2021/3/31,2021/3/31 2:00,25.4029,298.96,0.0163468,76.2068,1.06763,156.591,0,0.491064,135.546,100.339,4.77665,0.163787,401.881,0,0,2.6674,29.6862,23.3532,14.3659,0.44062,0.148806
43203,2021/3/31,2021/3/31 3:00,25.0991,298.61,0.0168001,79.8311,1.72599,159.758,0,0.828265,78.9192,100.336,4.24447,0.103471,398.128,0,0,2.4599,30.7456,22.0141,13.8931,0.00917536,0.170334
43204,2021/3/31,2021/3/31 4:00,25.3015,299.308,0.0168866,79.2469,2.75087,160.788,0,1,481.032,100.363,12.887,0.442549,438.889,0,0,2.65833,33.1581,25.8438,16.6683,0.0123713,0.195561
43205,2021/3/31,2021/3/31 5:00,24.8834,299.046,0.0168449,81.2082,1.71983,105.152,0,1,442.257,100.417,11.8976,0.389555,437.698,0,0,3.01563,35.7194,46.349,28.4459,0.00190018,0.208657
43206,2021/3/31,2021/3/31 6:00,24.4991,298.745,0.0163267,80.7027,1.97603,98.5402,0,0.999846,270.053,100.489,13.519,0.410236,435.717,0,0,2.55401,38.9041,59.6035,36.2769,0.220543,0.193021
43207,2021/3/31,2021/3/31 7:00,24.4273,299.186,0.0162635,80.8092,2.34681,117.689,0,0.93338,292.459,100.554,23.5255,3.47915,433.205,44.4583,53.4223,2.81966,35.7244,39.1588,25.0839,6.1931,0.185046
43208,2021/3/31,2021/3/31 8:00,25.3048,302.84,0.0159731,75.146,3.31965,149.78,0,0.733783,605.21,100.623,90.8047,15.4291,413.682,274.614,329.983,2.17892,31.4833,24.5314,16.9193,14.3996,0.171603
43209,2021/3/31,2021/3/31 9:00,25.3048,302.84,0.0159731,75.146,3.31965,149.78,0,0.733783,605.21,100.623,90.8047,15.4291,413.682,274.614,329.983,2.61714,38.0469,24.3659,18.1326,13.2899,0.195523
43210,2021/3/31,2021/3/31 10:00,26.4182,305.48,0.0150707,66.1512,4.76552,163.441,0,0.781016,757.043,100.681,157.78,24.5379,422.43,389.016,467.452,2.55142,31.8815,21.6022,16.3153,24.7458,0.188942
43211,2021/3/31,2021/3/31 11:00,27.0582,304.771,0.0140361,59.2156,4.38952,161.537,0,0.902068,828.459,100.719,112.345,19.2817,427.217,255.079,306.509,3.78087,43.1816,29.1301,23.8121,26.4543,0.231615
43212,2021/3/31,2021/3/31 12:00,28.0545,306.909,0.0126726,50.1799,5.04046,150.083,0,0.898745,686.027,100.595,156.211,29.7209,432.843,391.948,470.975,4.45822,46.0397,33.3705,28.2285,32.7085,0.25394
43213,2021/3/31,2021/3/31 13:00,29.9545,309.914,0.0118109,41.5212,5.94494,159.346,0,0.866751,769.695,100.473,209.912,40.617,434.544,525.032,630.893,4.59363,50.5843,33.2782,29.1601,33.0579,0.253908
43214,2021/3/31,2021/3/31 14:00,31.6911,313.663,0.0109158,34.4501,7.56434,166.442,0,0.770811,880.234,100.374,325.256,58.3405,437.433,765.177,919.457,5.29715,63.8616,25.8342,21.1346,34.7529,0.276103
43215,2021/3/31,2021/3/31 15:00,32.1238,315.653,0.0110176,33.8437,6.49789,164.202,0,0.653626,1132.34,100.324,350.369,59.1857,426.99,800.217,961.561,5.80518,76.3823,26.9767,22.2523,32.8769,0.273456
43216,2021/3/31,2021/3/31 16:00,32.2773,314.873,0.0118669,36.0881,6.54029,165.27,0,0.59412,1312.42,100.262,318.001,51.4609,407.548,687.839,826.525,4.79005,73.8536,36.6064,30.777,26.1833,0.234715
43217,2021/3/31,2021/3/31 17:00,31.8617,312.981,0.0128897,40.1997,6.40622,160.104,0,0.502635,1335.21,100.239,261.281,41.0634,411.119,524.514,630.27,3.56555,46.597,21.85,18.3752,42.8528,0.185653
43218,2021/3/31,2021/3/31 18:00,32.1364,310.694,0.0123359,37.8357,6.79584,157.213,0,0.448498,1503.87,100.252,179.183,31.0927,411.632,330.854,397.563,4.68656,46.5029,24.6946,19.2924,19.3062,0.199343
43219,2021/3/31,2021/3/31 19:00,32.4856,307.964,0.0085503,25.6824,6.85346,176.864,0,0.441539,1378.13,100.297,73.7717,20.21,398.688,125.27,150.527,5.1441,42.1974,26.6424,19.9175,9.97E-07,0.226602
43220,2021/3/31,2021/3/31 20:00,28.852,303.665,0.0167098,62.8477,6.46283,146.926,0,0.397036,596.993,100.409,49.9325,0.769965,412.751,0,0,5.05662,36.2623,23.7769,17.4777,1.87E-07,0.220235
43221,2021/3/31,2021/3/31 21:00,27.9669,302.349,0.0164145,65.2849,5.97186,153.579,0,0.788531,635.953,100.496,34.3694,0.685492,409.249,0,0,4.93873,33.8698,24.1771,17.3538,1.36E-08,0.217327
43222,2021/3/31,2021/3/31 22:00,27.3629,301.882,0.0151352,62.5469,5.73493,149.992,0,0.789824,599.883,100.56,37.2098,0.887933,433.621,0,0,4.79155,34.0903,24.3043,17.1074,9.46E-10,0.210266
43223,2021/3/31,2021/3/31 23:00,26.6862,300.707,0.0146187,63.0265,4.1618,145.03,0,0.596661,535.972,100.568,17.9529,0.632746,398.962,0,0,4.56328,36.777,22.0513,15.3972,3.76E-08,0.202927
43272,2021/4/1,2021/4/1 0:00,25.6041,299.415,0.0147354,67.9711,1.76305,143.5,0,0.734414,272.753,100.539,7.77263,0.446228,395.284,0,0,5.13364,34.5434,31.8963,20.6649,6.46E-06,0.268952
43273,2021/4/1,2021/4/1 1:00,24.9939,298.665,0.015661,75.0682,1.37579,90.1577,0,0.131889,211.135,100.537,6.13548,0.201516,390.064,0,0,4.43455,34.3085,32.774,20.6123,3.98E-06,0.262478
43274,2021/4/1,2021/4/1 2:00,24.5178,298.063,0.0161488,79.7627,0.905711,135.382,0,0.0960513,222.982,100.53,4.67004,0.0158717,387.04,0,0,4.11714,33.585,26.9274,16.8162,5.25E-06,0.254934
43275,2021/4/1,2021/4/1 3:00,24.1651,297.672,0.0162345,81.9846,0.83573,150.364,0,1,159.889,100.518,4.21821,-0.326623,386.721,0,0,3.58677,33.728,27.7501,17.0804,0.000331609,0.226554
43276,2021/4/1,2021/4/1 4:00,24.4101,298.441,0.0162753,80.9449,1.07441,169.72,0,1,256.826,100.54,10.3824,0.434836,433.87,0,0,3.4669,33.57,28.1955,17.6022,0.000895381,0.209695
43277,2021/4/1,2021/4/1 5:00,24.377,298.374,0.016328,81.415,1.13822,170.001,0,0.839304,247.766,100.586,9.99121,0.375471,432.137,0,0,3.60973,33.3059,35.6558,21.8292,0.00156137,0.207426
43278,2021/4/1,2021/4/1 6:00,23.9332,297.904,0.0162259,83.2819,1.26692,188.164,0,0.820417,88.7632,100.669,9.70549,0.27665,421.505,0,0,3.72528,31.3328,42.7972,25.4974,0.539409,0.195062
43279,2021/4/1,2021/4/1 7:00,24.1036,298.514,0.0160126,81.3761,2.61439,168.877,0,0.142462,195.04,100.754,19.1789,3.23989,382.202,75.0371,90.1666,2.64315,22.8447,25.1648,16.1906,6.76622,0.166704
43280,2021/4/1,2021/4/1 8:00,25.3616,301.969,0.0153437,72.0688,4.69903,160.442,0,0.172797,702.265,100.815,86.8979,15.9022,383.011,280.739,337.343,2.07961,20.4485,19.76,13.4321,10.9561,0.162759
43281,2021/4/1,2021/4/1 9:00,25.3616,301.969,0.0153437,72.0688,4.69903,160.442,0,0.172797,702.265,100.815,86.8979,15.9022,383.011,280.739,337.343,2.22917,24.1009,20.4963,14.566,14.0261,0.171234
43282,2021/4/1,2021/4/1 10:00,26.5027,306.078,0.0150008,65.6144,4.29269,160.025,0,0.218539,941.79,100.855,163.115,27.8994,387.028,481.623,578.731,2.21969,25.5438,18.304,13.3494,22.9424,0.175078
43283,2021/4/1,2021/4/1 11:00,27.8011,310.103,0.0141835,57.2019,3.95242,158.914,0,0.116388,1137.02,100.843,233.091,39.4905,391.144,652.561,784.134,2.18597,20.9019,17.4652,13.2665,48.2226,0.17835
43284,2021/4/1,2021/4/1 12:00,29.2289,313.318,0.013403,49.4281,4.27019,167.326,0,0.0926719,1291.68,100.763,296.781,49.5664,395.819,778.037,934.91,2.5152,15.3753,18.769,14.4197,77.3462,0.176104
43285,2021/4/1,2021/4/1 13:00,30.4169,315.656,0.0135927,46.5312,4.53101,170.882,0,0.0886479,1446.21,100.659,342.132,55.3459,402.502,846.624,1017.33,2.85066,8.13403,18.4021,14.1656,107.062,0.165587
43286,2021/4/1,2021/4/1 14:00,31.7384,317.24,0.0141618,44.6417,4.81165,166.277,0,0.0734202,1654.6,100.538,360.802,57.5812,414.016,851.829,1023.58,2.79977,6.44722,16.8979,13.1943,121.407,0.162146
