SO2,NO2,PM10,PM2.5,O3,CO,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS
3.18546,2.4047,5.4887,-0.73514,44.5611,0.319637,34.6244,316.684,0.0172458,45.5225,4.59211,202.221,2.24237,0.470408,1785.68,100.407,241.375,54.1897,459.647,515.503,619.443
2.05769,0.8028,3.3494,-3.495,65.5273,0.295843,34.6667,314.262,0.0172771,45.4946,5.42171,205.472,0.00972748,0.280586,1781.09,100.42,185.65,37.3847,462.248,315.947,379.651
1.07717,-0.616,6.3966,0.0209,69.4554,0.285829,34.1702,310.886,0.0171705,46.6273,5.62524,211.256,0.491718,0.377311,1611.97,100.477,100.05,23.6679,460.392,109.018,130.999
1.21259,3.7297,10.4452,1.5025,67.3652,0.370331,33.2003,308.396,0.0175378,50.5617,5.51451,218.054,0.0255432,0.0842241,855.568,100.55,54.3678,10.9387,454.925,10.7273,12.8902
-1.02396,-20.9085,-3.988,-5.5114,51.8117,0.244985,32.2718,306.894,0.0169773,51.8449,6.27336,218.036,0,0.236044,291.339,100.627,42.5718,6.76844,451.055,0,0
-1.30461,-22.9442,-2.2555,-4.535,44.31163,0.320802,31.1065,305.686,0.0167247,54.894,5.64021,215.763,0,0.500012,197.555,100.693,38.0215,4.15423,446.111,0,0
-2.95047,-13.6763,4.4199,-0.2149,26.70589,0.420644,30.2048,304.819,0.0171106,59.3756,4.18781,225.984,0,0.374202,215.154,100.708,31.0333,2.1433,440.482,0,0
-2.50707,-12.8963,2.5964,-1.6449,22.38487,0.4322,28.4872,302.547,0.0186702,72.048,3.296,239.104,0,0.218779,128.948,100.704,15.6531,3.27986,427.907,0,0
-0.68737,-3.9417,3.4581,-1.5686,13.60018,0.491651,28.1831,302.045,0.0186686,73.4096,2.94963,243.204,0,0.0613747,146.835,100.695,11.0652,2.36266,421.402,0,0
-0.49456,-3.5108,4.2576,-0.7604,14.12838,0.397624,27.783,301.604,0.0185367,74.7305,2.18111,250.342,0,0.0562179,129.784,100.698,8.23203,1.73668,422.219,0,0
-0.3162,-0.7005,4.4702,-0.3837,10.26726,0.50862,27.3599,301.054,0.0185083,76.6068,1.64309,259.825,0,0.105497,104.4,100.694,6.36656,1.10609,419.429,0,0
2.18788,5.9426,4.6845,-1.4558,3.97385,0.506261,27.022,300.699,0.0185412,78.4076,1.2966,233.859,0,0.129742,103.029,100.73,6.18374,0.921563,423.505,0,0
2.87543,4.0965,-18.2738,-15.6427,3.9607596,0.443305,26.6638,300.328,0.0186484,80.6889,0.504797,188.942,0,0.138093,99.7844,100.781,6.03296,0.595748,425.021,0,0
1.44439,5.7795,-31.7965,-24.0693,-0.76351,0.374383,26.3925,300.168,0.0188578,83.0322,0.831683,161.784,0,0.110627,91.4189,100.827,7.35799,1.00737,425.362,9.49651,11.4113
5.92587,10.8467,0.618,-6.2207,-9.5436,0.494311,26.6293,302.586,0.0196237,85.1611,0.831107,151.81,0,0.129716,257.318,100.859,32.7411,6.99245,423.748,128.865,154.848
10.39353,14.5927,24.6955,9.471,-10.4785,0.543774,28.0771,306.707,0.0192532,76.3634,1.6337,207.875,0,0.118819,414.474,100.892,85.9083,18.8759,427.032,302.171,363.096
13.6473,19.5639,41.9121,25.8463,-11.3506,0.591944,28.0771,306.707,0.0192532,76.3634,1.6337,207.875,0,0.118819,414.474,100.892,85.9083,18.8759,427.032,302.171,363.096
14.229637,18.39413,31.1096,16.9262,-11.4406,0.5014153,29.531,311.22,0.0186426,67.5813,1.95908,222.7,0,0.0780885,630.376,100.911,158.673,33.3757,430.025,508.331,610.824
9.169847,9.68547,13.3515,0.8305,2.4901,0.492335,30.986,314.822,0.0175885,58.2791,2.8741,223.101,0,0.0582122,862.537,100.892,239.138,48.4825,430.178,686.359,824.747
8.175879,8.33153,16.3213,4.11152,17.9736,0.395046,32.1232,317.367,0.0167928,51.8524,3.60031,223.084,0,0.0352513,1080.81,100.817,304.376,59.3749,434.549,799.618,960.842
8.341457,5.39629,11.7206,2.26172,26.0956,0.399756,32.9991,319.767,0.0169456,49.5501,3.09097,224.644,0,0.0208995,1412.42,100.728,330.343,63.9473,442.421,855.769,1028.31
7.443732,5.00881,11.6005,2.03557,34.491,0.399701,33.9755,320.775,0.0165056,45.4295,3.57258,221.797,0,0.0276957,1641.97,100.631,350.702,67.1367,446.376,863.535,1037.65
5.540614,6.40063,9.9168,2.19944,21.4609,0.398444,34.4467,320.587,0.0170453,45.5512,3.47551,205.971,0,0,1762.67,100.551,327.15,61.1315,454.522,763.429,917.356
5.540935,3.31627,9.45901,2.29095,13.08,0.290064,34.8513,319.918,0.0170396,44.4031,4.10079,230.683,0.011034,0.124376,1780.87,100.493,317.761,57.3341,452.221,685.739,824.002
5.29884,1.3242,11.8482,1.86275,14.426,0.268096,34.6398,316.75,0.0169118,44.6419,4.96158,222.758,0,0,1548.97,100.497,253.413,43.7154,455.921,457.547,549.801
5.601265,4.2665,12.4049,2.59253,22.556,0.370066,34.0915,313.492,0.0175663,47.9609,3.33144,237.555,0,0,1531.94,100.536,135.975,23.1537,456.762,198.807,238.892
3.75587,2.3971,10.6556,3.6297,23.5836,0.363964,33.6919,311.04,0.0179951,50.3612,4.2037,232.927,0.0726318,0.196933,1263.89,100.574,98.3941,16.4638,468.603,89.4922,107.536
4.96706,-18.1952,1.1743,-1.3894,33.9934,0.339323,33.2632,308.923,0.0185528,53.3389,4.07942,229.605,0.0936146,0.497695,1090.78,100.65,54.6269,8.26788,457.702,11.1733,13.4262
1.95687,-23.1539,-1.3762,-1.5391,27.1298,0.338293,32.0891,307.327,0.0198926,61.505,3.22719,254.59,0.473854,0.722704,306.074,100.743,38.059,6.99813,453.004,0,0
2.38999,-3.5244,4.9661,0.33923,19.5693,0.425698,30.9507,306.018,0.0197169,65.3778,3.60645,251.827,1.35061,0.525006,168.335,100.752,37.3793,7.41646,449.431,0,0
4.413994,10.0128,16.5365,3.4241,12.56744,0.421716,30.2573,305.238,0.0196289,67.9554,3.02433,263.226,0,0.621031,131.148,100.795,31.595,5.62396,448.152,0,0
-2.85187,-11.1886,8.7306,-2.7053,4.17622,0.375725,29.1471,303.589,0.0197617,73.2244,1.52989,233.188,0,0.79859,204.026,100.732,15.0047,1.94565,442.663,0,0
-5.7328,-28.1143,-7.2677,-11.9183,12.401003,0.119635,28.8589,302.997,0.0193789,73.0887,0.609169,225.615,0,0.587496,220.007,100.718,11.4981,1.45354,440.685,0,0
-8.0981,-22.4743,-16.9217,-19.579,8.999621587,-0.162598,28.4428,302.494,0.0196926,76.2269,0.915779,153.931,0,0.642403,245.471,100.734,10.5045,1.09436,436.488,0,0
2.61292,-9.0332,-5.6965,-11.7081,7.99875317,0.073472,27.9284,302.014,0.0202387,80.8769,1.21564,195.377,0,0.474237,197.789,100.723,10.9203,0.733658,432.619,0,0
14.8414,-5.567,3.7718,-5.0704,11.9362472,0.263994,27.5007,301.509,0.0206374,84.7187,1.25283,194.142,0,0.449112,125.664,100.747,10.0398,0.346541,429.071,0,0
13.45836,-0.9394,0.8928,-5.7349,7.308508,0.395976,27.2393,301.054,0.0207201,86.5024,0.671785,180.214,0,0.285028,188.036,100.799,7.78977,0.0667765,426.809,0,0
13.55798,6.9238,-2.2762,-7.6943,-2.20009,0.677147,27.089,301.007,0.0206724,87.1636,1.0453,145.446,0,0.297079,198.499,100.85,9.00984,0.58058,427.939,11.829,14.214
16.42455,9.9782,-1.2817,-7.4577,-6.3591,0.892834,27.3042,303.451,0.0204442,85.0882,0.972319,160.833,0,0.286372,319.9,100.893,34.8767,7.38791,428.172,134.603,161.743
16.67078,8.3528,9.7454,0.0942,-3.7439,0.840284,28.5698,308.026,0.0202823,78.0427,0.599568,170.93,0,0.31444,487.347,100.92,88.0767,19.3899,432.97,326.761,392.645
11.54243,5.3282,9.8074,1.234,-0.6364,0.679902,28.5698,308.026,0.0202823,78.0427,0.599568,170.93,0,0.31444,487.347,100.92,88.0767,19.3899,432.97,326.761,392.645
13.133904,9.27117,12.6484,1.1571,-7.9974,0.596472,30.3809,311.831,0.019548,67.2557,1.88605,224.284,0.00858879,0.462804,812.333,100.929,151.948,32.4708,439.803,482.19,579.413
8.114298,5.62834,-1.704,-6.6206,-10.2833,0.394576,31.9513,315.051,0.0184931,57.7467,3.65266,224.282,0.0338764,0.138265,1014.44,100.883,243.806,49.1016,442.624,665.59,799.791
7.171198,6.20792,9.9937,-0.9926,14.1096,0.396749,33.1293,318.269,0.0173396,50.3356,3.70089,227.265,0,0.119432,1297.86,100.794,305.118,61.113,441.287,807.624,970.462
7.377514,7.0442,28.8802,2.3627,32.5124,0.399173,34.1277,320.224,0.0169594,46.2719,3.89744,227.622,0,0.148356,1446.42,100.68,341.065,66.7242,445.305,858.786,1031.94
6.590269,3.48142,32.5447,1.06646,26.0846,0.399619,34.8902,321.231,0.0170541,44.3837,4.01905,226.618,0,0.218333,1617.04,100.594,353.331,67.4076,452.343,845.703,1016.22
5.734296,4.2316,35.123,2.89579,31.4422,0.4007486,35.1383,320.725,0.0173975,44.5708,4.37257,237.019,0,0.207463,1591.98,100.529,343.187,63.1792,456.674,768.76,923.763
5.781521,-0.62933,36.10467,2.36603,25.872,0.293464,35.3871,318.625,0.0176006,44.3721,4.72864,238.703,0,0.13287,1742.64,100.436,281.614,51.0177,481.898,551.184,662.317
5.828202,-1.9017,36.08201,3.43262,25.4566,0.278288,34.0731,316.739,0.0183864,50.2025,4.00638,216.384,4.39167,0.143278,1045.22,100.435,240.818,47.568,459.112,475.118,570.914
5.600979,-4.8463,31.7066,2.62307,25.0997,0.324258,33.03,314.32,0.0196655,57.2933,1.09051,137.783,3.61412,0.822455,1238.01,100.559,133.423,25.7899,468.626,252.557,303.48
-0.94697,-21.7486,21.694,-1.2156,30.147,0.341777,29.7784,307.382,0.0193067,68.7116,4.51588,240.884,2.6516,0.89298,189.399,100.609,110.039,12.0294,462.959,15.6523,18.8083
-1.09671,-15.0599,18.68,-0.4263,20.2169,0.455003,29.8951,306.487,0.0193551,68.3964,3.27621,267.304,0.95071,0.538725,203.942,100.62,67.5682,7.80852,443.296,13.4235,16.1301
8.75453,10.5239,19.4269,7.314,-4.7212,0.461424,30.0855,306.064,0.0193151,67.4905,1.45589,272.581,0,0.664626,195.889,100.666,36.1371,4.39326,442.746,0,0
10.07315,-4.1987,16.0901,4.397,15.247,0.452642,29.9984,305.448,0.0193928,68.1221,1.80958,235.924,0,0.633204,299.246,100.659,30.8507,4.0619,443.201,0,0
12.31764,3.9323,18.77,6.7737,4.9846,0.461955,29.3208,304.692,0.0198065,72.5545,2.33065,249.461,0,0.622108,287.406,100.664,33.6864,3.76602,449.732,0,0
6.07157,-5.0438,7.3509,-0.0245,19.76837,0.210578,29.0443,303.49,0.0192999,71.8681,1.34303,193.374,0,0.661602,302.682,100.595,15.0278,2.71928,440.871,0,0
4.83728,-7.9076,1.2288,-3.5674,18.82583,0.218782,28.4747,302.864,0.0194326,74.9459,1.50512,217.658,0,0.785013,233.572,100.572,14.4002,2.14569,435.123,0,0
5.1943,-8.2948,4.6471,-1.86855,16.7626,0.216868,28.3623,302.77,0.0196738,76.3887,2.79238,210.964,0,0.807666,164.095,100.548,19.7433,3.02115,449.189,0,0
7.99303,-3.4343,7.3199,-0.8857,12.97878,0.258538,27.6483,302.052,0.019931,80.8907,1.83676,193.835,0,0.539342,138.827,100.533,14.9685,1.50568,436.011,0,0
13.52027,10.0104,18.7712,4.9516,0.81666,0.416651,27.3282,301.513,0.0199925,82.7767,1.36978,170.138,0,0.478687,146.591,100.534,12.0744,0.977287,432.994,0,0
16.00736,14.3789,14.4995,2.2502,-5.03094,0.43467,27.0225,301.088,0.0202603,85.5397,1.07851,190.977,0,0.392091,104.617,100.577,10.7089,0.581467,432.707,0,0
14.43865,20.8003,17.7356,3.5185,-13.3855,0.436993,27.0141,301.211,0.0204969,86.6092,1.79565,193.239,0,0.497335,118.641,100.605,12.2406,1.22347,431.07,13.1951,15.8556
15.73394,16.0136,21.6386,5.8673,-13.6273,0.442121,27.7963,303.992,0.0204499,82.3083,2.65356,199.494,0.109064,0.817015,327.356,100.62,52.154,11.0565,433.229,166.628,200.224
18.58313,14.7266,28.9079,9.2677,-11.4882,0.439479,28.5664,305.081,0.0196844,75.5463,2.30568,197.886,0.0411859,0.936615,514.016,100.649,54.5966,11.4706,452.444,136.303,163.786
15.3065,14.8776,26.197,9.2817,-12.9905,0.460453,28.5664,305.081,0.0196844,75.5463,2.30568,197.886,0.0411859,0.936615,514.016,100.649,54.5966,11.4706,452.444,136.303,163.786
9.3074,6.97804,7.7761,-0.7042,-11.6023,0.484495,29.8883,310.861,0.0189444,66.9995,2.69843,189.066,0,0.613837,804.513,100.657,160.239,36.8276,437.153,535.651,643.652
6.8318,5.86115,7.9893,0.5434,-7.9781,0.488875,31.2457,314.35,0.018707,60.8307,3.5403,193.871,0,0.131884,1057.33,100.619,240.475,47.3809,439.977,664.727,798.754
5.77158,8.08975,5.7161,-0.5654,-20.0974,0.383056,32.3881,316.086,0.0184625,55.94,3.73986,208.561,0,0.192978,1312.14,100.558,264.126,51.1671,449.169,681.852,819.331
5.227518,1.79164,6.3771,-0.76081,-15.7709,0.378369,33.4711,318.789,0.0181554,51.4392,3.94822,199.287,0.220713,0.34,1582.36,100.465,320.548,67.2071,467.006,809.823,973.105
4.523704,0.68066,6.7402,-0.88631,-7.6588,0.365398,34.1282,318.561,0.017773,48.3403,5.17407,205.032,2.00529,0.292313,1578.36,100.387,336,66.7038,459.5,773.203,929.102
3.224158,-1.42184,7.658,-0.27981,4.668,0.366227,34.1637,319.704,0.0180068,48.8316,2.48529,221.029,0,0.532625,1612.04,100.31,272.869,53.4573,460.163,677.854,814.527
3.48588,-1.80456,9.0094,0.39824,4.1852,0.378085,33.4075,314.956,0.0179559,51.0106,6.17243,255.074,1.35384,0.750884,678.237,100.352,268.04,49.1228,464.393,478.729,575.253
3.61118,-5.3401,0.7928,-2.70953,-11.0996,0.375278,34.2232,315.661,0.0174554,47.1625,4.32103,234.71,0.638006,0.732159,1144.95,100.305,213.698,47.7322,463.351,488.729,587.27
3.140249,1.0566,-0.1472,-1.53036,-18.9954,0.37206,33.179,313.324,0.0188731,54.294,3.26272,277.738,0.0018692,0.382996,807.637,100.221,151.619,27.5359,460.414,283.384,340.522
2.844622,7.4858,2.2772,-0.74842,-22.3712,0.463117,31.4854,308.401,0.0189618,60.598,3.40719,256.477,2.05278,0.634324,381.952,100.366,76.275,11.7414,464.771,21.5034,25.839
3.734751,6.2547,-1.029,-2.4622,-18.0536,0.436882,31.406,307.25,0.0199111,63.9741,4.2892,258.587,0.455401,0.673601,460.74,100.413,60.9719,10.3952,469.854,9.77533,11.7463
3.9696218,16.24278,24.16955,9.4119,-39.8852,0.473922,26.9248,301.175,0.0196802,83.5258,7.96588,37.6226,1.127,0.961642,217.761,100.492,39.0263,6.2908,449.838,0,0
2.9797632,14.3339,19.9606,8.4421,-36.9363,0.477962,26.1983,301.031,0.0199451,88.4915,2.65503,73.5538,33.7061,0.510529,106.159,100.385,26.4639,2.61116,447.649,0,0
3.822259,14.2368,16.0061,3.84383,-34.9711,0.458601,26.0343,300.72,0.0196428,88.1273,2.41319,93.5218,7.06491,0.701217,149.713,100.468,22.591,2.23335,441.468,0,0
4.746615,8.8486,13.9073,3.9035,-24.8239,0.452462,26.3224,300.538,0.0193796,85.3394,1.99284,104.835,0.142998,0.667364,107.315,100.411,13.0569,1.73456,430.712,0,0
5.655546,7.0042,0.4118,-4.4422,-23.2479,0.455529,26.1406,300.316,0.0198257,88.3051,1.98332,77.9877,0.923134,0.770355,173.92,100.411,12.4942,1.09607,431.03,0,0
6.552259,10.3016,-12.4406,-12.8633,-23.6048,0.451189,26.0562,299.999,0.0198388,88.8632,1.75613,73.8405,0,0.838892,160.111,100.445,9.28443,0.580254,426.168,0,0
6.91419,10.4575,-37.5068,-28.1404,-18.6808,0.420166,26.3646,300.419,0.0196402,86.3072,1.40427,67.1002,0,0.922995,145.155,100.466,10.5912,2.14299,449.682,5.86236,7.04437
9.05554,12.6154,15.1335,3.3745,-16.118,0.497611,26.9355,302.317,0.0195832,83.0446,1.14875,85.5142,0,0.902462,290.312,100.475,25.963,7.15833,451.877,89.5583,107.616
9.56468,22.0926,53.3204,28.9858,-29.5249,0.6145,27.9064,305.03,0.0200652,80.104,1.05426,110.316,0.00295639,0.926568,402.514,100.494,50.3937,12.4635,454.788,176.185,211.708
9.59844,21.6422,68.2563,38.9245,-27.2775,0.615911,27.9064,305.03,0.0200652,80.104,1.05426,110.316,0.00295639,0.926568,402.514,100.494,50.3937,12.4635,454.788,176.185,211.708
9.35272,21.5718,50.7335,31.1264,-22.8687,0.534088,29.0936,309.444,0.0206529,76.595,1.32629,178.135,0.00133324,0.814049,600.846,100.499,114.895,25.9313,450.02,393.971,473.406
7.63424,18.06645,39.1935,22.1955,0.8082,0.563806,30.3326,310.784,0.0206796,71.021,1.33423,217.16,0,1,735.391,100.471,117.459,25.108,465.009,353.553,424.839
7.050034,12.35927,36.7479,20.41261,30.9201,0.467105,31.8753,313.613,0.0201761,62.9732,2.09871,213.203,0,0.34,1164.56,100.393,163.944,35.5412,453.321,490.785,589.74
5.265744,7.81789,17.0152,7.22432,26.8559,0.46652,33.1896,313.725,0.0191033,54.9487,3.1531,201.127,0.0122318,0.6066,1413.79,100.269,160.162,37.4681,475.353,433.994,521.498
5.560243,7.87726,13.6828,5.23132,27.1447,0.480783,33.0143,316.86,0.0200992,58.4114,3.14238,293.98,6.83815,0.99601,1006.89,100.231,245.445,53.5312,457.619,657.419,789.972
5.407115,4.69836,11.57421,4.55471,25.123,0.481458,33.9094,319.003,0.0183563,50.5045,2.8429,224.814,0.477526,0.562113,990.433,100.214,269.154,62.742,454.926,770.118,925.394
4.25257,1.54859,9.06733,2.93921,26.6481,0.477173,35.4462,316.68,0.0181266,45.3781,4.98513,246.858,0.00350952,0.274567,1551.52,100.111,224.846,45.8595,468.188,481.532,578.622
1.00816,-2.3529,9.01143,3.08746,31.8809,0.370967,35.7454,317.749,0.0184381,45.3158,5.04616,250.8,0.029686,0.168668,1632.3,100.084,250.528,51.1861,468.472,553.521,665.125
1.6177,-2.0273,10.6869,4.03566,39.7154,0.464954,33.5371,312.724,0.018457,51.8994,7.48143,267.112,0,0.509327,518.034,100.129,214.072,34.1846,471.001,294.195,353.513
2.33928,5.9695,13.3886,6.83992,18.9072,0.665626,33.6194,310.618,0.0171524,47.998,3.46385,263.282,0,0.443785,474.996,100.146,78.257,15.4565,462.247,89.2901,107.293
3.741086,11.5168,14.8912,7.3812,-6.5909,0.760725,32.1914,308.331,0.0192163,58.6777,1.48061,257.722,0.0709114,0.770144,379.957,100.151,38.7496,5.34578,458.956,14.2732,17.1511
3.761268,5.4089,15.1942,11.01882,-16.6062,0.642166,30.6172,306.032,0.0198271,66.7478,2.29232,278.366,1.12576,0.632239,527.177,100.238,34.1534,5.66448,446.806,0,0
4.9796293,19.3364,36.11378,22.03826,-40.916,0.663086,27.101,303.062,0.0196948,82.6024,5.20691,70.7043,1.87271,0.850478,164.728,100.41,74.0109,6.31249,455.35,0,0
5.99814805,7.8489,33.02786,20.00576,-14.4086,0.656037,27.2101,303.111,0.0191939,79.934,1.19067,351.418,0.277836,0.654026,335.538,100.384,32.4969,3.59075,446.981,0,0
7.410229,-0.741,24.169,17.06531,-13.636,0.65406,26.6951,301.343,0.0193636,83.1738,0.878577,65.4723,0,0.687851,207.897,100.262,17.4411,1.82048,433.332,0,0
6.56668,14.3542,32.9509,22.86209,-26.6022,0.661089,26.6071,301.085,0.0193887,83.7487,1.0349,58.1139,0,0.485344,255.165,100.271,15.4767,1.61144,433.002,0,0
5.56818,23.5724,36.4293,26.88215,-35.769,0.555942,26.3779,300.718,0.0192448,84.3101,0.854555,107.807,0,0.703896,208.985,100.249,13.8869,1.43318,433.387,0,0
7.294591,10.547,21.0413,15.47011,-18.0155,0.526537,26.3444,300.509,0.0193058,84.745,1.37167,101.226,0,0.621873,193.604,100.237,11.8444,1.12086,427.103,0,0
14.038182,11.5393,42.1127,29.2278,-22.6415,0.59734,26.3364,300.325,0.019334,84.9383,1.3863,96.3885,0,0.806229,218.597,100.268,9.79745,0.976433,427.646,0,0
11.086641,6.6128,22.1072,14.6922,-25.0428,0.604784,26.3163,300.28,0.0192469,84.6841,1.40107,85.5221,0,0.787558,192.455,100.293,9.51138,1.06777,430.483,0,0
9.725415,7.8309,11.6976,6.3092,-27.8509,1.020234,26.2971,300.501,0.0191858,84.542,1.64686,70.0835,0,0.831457,177.718,100.322,12.3187,2.31558,440.411,12.0926,14.5307
13.797655,9.0365,23.079,11.0541,-34.1923,1.02008,26.6035,302.402,0.0191929,82.9877,1.69406,76.2762,1.1351,0.804145,291.625,100.348,35.4588,8.53672,429.648,124.362,149.437
11.75717,6.8757,24.5975,12.5463,-33.1721,1.138373,27.4586,305.866,0.0191861,78.6819,2.62854,82.6905,1.14556,0.735414,411.75,100.396,98.3234,21.323,429.551,315.164,378.709
10.696529,4.1098,23.0178,14.3488,-27.8202,0.748263,27.4586,305.866,0.0191861,78.6819,2.62854,82.6905,1.14556,0.735414,411.75,100.396,98.3234,21.323,429.551,315.164,378.709
9.79587,1.1867,19.9185,12.2116,-25.811,0.631244,28.207,309.675,0.0196171,76.7925,1.10782,86.2652,1.68767,0.624745,529.922,100.404,133.701,30.1714,449.906,444.213,533.778
6.32794,1.8674,19.3178,11.5336,-35.5348,0.615107,28.9606,310.994,0.0195971,73.2646,1.01583,5.81482,4.19938,0.658455,529.137,100.477,144.022,30.2114,457.907,408.9,491.345
4.23758,1.1903,11.0765,5.413,-46.971,0.508972,30.6879,314.49,0.019902,66.7582,0.644508,208.027,0.857387,0.717557,807.8,100.309,179.525,39.4713,445.978,553.157,664.688
5.70695,3.09423,11.7556,6.2062,-43.207,0.520724,32.1251,317.4,0.0192988,59.17,1.38611,212.259,0,0.572656,984.915,100.152,228.147,47.7185,452.545,659.226,792.144
1.35118,0.6908,7.28586,5.21617,-17.1789,0.487142,27.5342,308.773,0.0200623,81.6623,6.36136,149.346,5.09814,0.75486,434.225,100.13,265.701,25.7376,452.316,316.987,380.9
-2.79674,-16.7047,-7.8289,-4.04554,4.0925,0.329471,28.402,304.232,0.0195788,75.5796,4.97136,187.386,0,0.505125,466.43,100.225,67.6559,5.41688,436.433,8.28509,9.95558
-3.34545,-23.5487,-12.2048,-6.93086,15.3008,0.311247,27.4779,302.762,0.0181405,74.2889,4.46701,252.283,0,0.62582,182.195,100.376,49.0774,4.24801,430.401,0,0
-2.29874,-26.223,-14.9743,-8.6541,18.5791,0.19722,26.9906,302.388,0.018622,78.6078,2.24836,263.601,0,0.720041,342.997,100.366,33.652,2.2983,431.036,0,0
0.86777,-12.1089,-8.2833,-4.96683,5.0761,0.245544,26.8159,301.896,0.0184232,78.6004,0.751581,193.823,0,0.314123,379.564,100.338,22.4574,1.6493,430.951,0,0
3.501947,-6.0423,-8.2757,-3.60899,-9.5221,0.426043,25.3287,300.536,0.0192403,90.1059,1.27159,71.2643,3.19046,0.831269,193.285,100.328,24.0422,2.11706,445.424,0,0
2.547216,-2.7297,-3.9832,-0.96193,-17.1267,0.334553,25.7762,300.191,0.019198,87.3872,0.506537,87.4987,0.00856781,0.584766,287.654,100.3,14.7891,1.14556,430.797,0,0
3.419644,-11.3118,-5.9789,-2.3385,-10.4496,0.33088,25.9275,300.059,0.0191574,86.3495,0.438008,70.6703,0,0.610173,258.929,100.268,11.4753,1.04252,431.055,0,0
3.354798,-14.0322,-8.245,-2.3307,-7.5946,0.330009,26.1086,300.029,0.0190536,84.9215,1.04352,68.0268,0,0.690716,238.106,100.281,9.01345,1.15624,432.09,0,0
2.77775,-16.075,-3.441,-0.6656,-2.4924,0.271414,26.1892,300.053,0.0190992,84.7133,1.66938,93.1093,0,0.608769,215.391,100.301,8.35234,1.28649,431.853,0,0
2.13791,-32.108,-28.4447,-14.5618,20.36854,0.190091,25.8872,299.976,0.0192223,86.9395,1.72644,90.2096,0,0.702479,112.049,100.355,10.9974,1.71066,445.377,0,0
2.07058,-30.2962,-64.9003,-31.018,18.69824,0.222087,26.059,300.084,0.0190242,85.1284,0.853101,85.4073,0,0.925811,113.166,100.364,10.247,2.19354,448.392,11.3746,13.668
4.37965,-12.062,-29.3181,-15.6217,5.276,0.381072,26.6967,302.071,0.0189441,81.4873,1.29866,79.0879,0.0303926,0.850083,222.512,100.409,25.8774,7.18147,449.792,86.5945,104.054
5.43935,-4.2335,-15.1206,-8.9449,-1.6819,0.414626,27.9388,307.028,0.0195438,77.8158,1.19247,107.384,0,0.715913,383.154,100.432,86.879,21.9032,443.54,339.762,408.267
4.008988,-7.9662,-10.5616,-6.9439,-0.6983,0.526133,27.9388,307.028,0.0195438,77.8158,1.19247,107.384,0,0.715913,383.154,100.432,86.879,21.9032,443.54,339.762,408.267
2.73382,-12.7799,-11.4963,-8.6113,-1.3163,0.43158,29.2277,308.782,0.0201392,74.0081,2.12395,150.433,0,0.771097,475.899,100.415,113.416,24.039,456.361,340.43,409.07
2.82662,0.0662,-4.9787,-3.9822,-27.1591,0.55198,29.001,305.972,0.0209474,78.0494,1.84939,204.665,0.326768,0.905725,403.912,100.394,57.3888,9.72163,456.49,109.034,131.018
3.5881,14.829,3.0769,-1.8761,-62.7769,0.557552,30.19,309.073,0.0207043,71.685,1.72931,342.5,0.743324,0.942759,549.041,100.405,92.3425,16.9408,456.73,211.54,254.192
3.82255,13.3139,11.4925,2.6386,-71.244,0.536027,32.0939,318.577,0.0204714,62.9309,1.76562,217.007,2.29E-05,0.640167,1003.32,100.221,269.752,56.5273,452.964,821.66,987.329
3.9572656,2.4119,27.1792,14.09526,-54.3617,0.387431,30.3666,310.745,0.0210341,71.8787,2.63488,167.545,5.01324,0.833615,440.914,100.193,143.219,18.2925,469.459,192.832,231.712
3.99784949,-1.8186,13.3839,6.88846,-23.7362,0.513765,31.0138,316.74,0.0202643,66.599,3.8346,70.3101,0.241661,0.829297,741.304,100.272,325.498,56.964,450.362,778.877,935.919
3.03167,-6.5833,3.04578,1.47298,-9.7445,0.447453,26.4922,306.333,0.0200206,87.2283,3.70022,135.676,39.6804,0.963348,367.699,100.41,156.012,12.8497,450.505,195.351,234.739
1.69448,-13.1193,-5.86561,-4.02153,-0.4778,0.340322,27.2353,306.473,0.0194728,80.9474,4.19937,116.594,24.9566,0.903869,417.202,100.36,150.057,21.2163,447.299,255.203,306.659
0.39885,-47.6374,-30.3705,-16.4778,40.066,0.311534,28.1985,306.292,0.019391,75.9828,4.46713,166.109,2.35976,0.573465,573.466,100.448,123.549,20.8097,457.031,209.528,251.774
0.19161,-47.8721,-34.0691,-17.5726,46.096429,0.407313,27.953,304.351,0.0189815,75.5547,1.38759,160.333,1.46112,0.839298,474.295,100.49,42.6496,5.57567,452.139,15.0666,18.1045
-2.94327,-41.6299,-37.3266,-19.1313,42.9999972,0.271259,27.8126,303.373,0.0193748,77.8079,2.51021,53.2606,0.407249,0.664845,364.046,100.503,38.8512,4.67,439.285,13.7997,16.582
-1.80204,-41.3006,-37.4798,-20.0905,41.99999992,0.224522,28.1042,302.974,0.0188092,74.2571,1.90098,59.741,0,0.903175,504.389,100.605,22.5895,3.99526,446.797,0,0
-0.62139,-40.871,-36.7035,-18.6237,40.99977123,0.268719,27.8345,302.492,0.0186637,74.9776,1.88422,107.704,0,0.799745,422.177,100.667,19.2044,3.40422,442.501,0,0
2.1142,-29.4993,-22.5495,-12.9115,30.99983034,0.277793,27.5703,302.079,0.0183929,75.0762,2.04366,123.964,0.0129547,0.724564,219.391,100.616,17.7943,3.4416,444.445,0,0
